"Date","days","infected.obs","removed.obs","susceptible.pred","exposed.pred","infected.pred","removed.pred"
"2020-03-16",76,84,368,21709497.6120752,14.3550416926167,125.256462006464,361.266342135378
"2020-03-17",77,79,377,21709496.37758,12.8700352564389,122.923329458669,366.318976350206
"2020-03-18",78,83,386,21709495.1692148,11.6332680770891,120.414582019423,371.272856157248
"2020-03-19",79,92,388,21709493.8087255,10.7612083221665,117.797848269952,376.122138952512
"2020-03-20",80,93,398,21709492.1244853,10.3431949311471,115.15813087778,380.86410990121
"2020-03-21",81,100,404,21709489.951528,10.4463460284706,112.592274472336,385.499772567773
"2020-03-22",82,114,408,21709487.1300622,11.1209580525836,110.204661630379,390.034239156473
"2020-03-23",83,129,408,21709483.504079,12.4047335327294,108.104137284755,394.476971176123
"2020-03-24",84,149,409,21709478.9486227,14.2996109817074,106.399796702891,398.841890687592
"2020-03-25",85,150,411,21709473.4071785,16.7449846235781,105.190562116239,403.147195836364
"2020-03-26",86,152,414,21709466.8889012,19.6318307951446,104.554472164289,407.414716849153
"2020-03-27",87,153,416,21709459.4637328,22.8158227377033,104.541456583221,411.668908850993
"2020-03-28",88,155,418,21709451.2638434,26.1223217308945,105.168157893906,415.935597999169
"2020-03-29",89,157,420,21709442.491939,29.3442386564782,106.413212361316,420.240531054855
"2020-03-30",90,154,423,21709433.4325748,32.2377821545524,108.21184331043,424.607720781694
"2020-03-31",91,154,426,21709424.409143,34.5695670885217,110.453610628203,429.057600295476
"2020-04-01",92,154,426,21709415.7079467,36.1826570082112,112.993962900059,433.605354383163
"2020-04-02",93,150,432,21709407.5657374,36.9935378823359,115.670772827538,438.259872943997
"2020-04-03",94,142,442,21709400.1622738,36.9856457246545,118.318668019589,443.023333482008
"2020-04-04",95,139,446,21709393.6081253,36.2083346240844,120.782123150202,447.891337959793
"2020-04-05",96,137,449,21709387.9307546,34.7775438565412,122.928051320285,452.853571254023
"2020-04-06",97,136,451,21709383.0642005,32.872897390255,124.657859861036,457.894963278757
"2020-04-07",98,131,456,21709378.8824694,30.6948029745495,125.915363882548,462.997284757384
"2020-04-08",99,125,463,21709375.2578242,28.4084820539675,126.682783927786,468.140830827267
"2020-04-09",100,116,472,21709372.0720388,26.140539180707,126.971545531565,473.305797508393
"2020-04-10",101,111,477,21709369.2194857,23.9831655085331,126.813972191399,478.473297606085
"2020-04-11",102,107,482,21709366.6098697,21.9979078199386,126.256082207309,483.626061333103
"2020-04-12",103,102,487,21709364.1702908,20.219364751344,125.351400972265,488.748864533691
"2020-04-13",104,97,492,21709361.8463006,18.6591405002312,124.155754930408,493.82872497717
"2020-04-14",105,90,499,21709359.5982747,17.3134104589154,122.723325890946,498.854910018112
"2020-04-15",106,87,503,21709357.3956438,16.1708747291384,121.104580790542,503.818821706047
"2020-04-16",107,82,511,21709355.2161157,15.2147804205166,119.345202538133,508.713822354994
